0x68L,BL      free
0x6cL,CMP     R4, #0
0x70L,BLT     loc_80
0x74L,MOV     R0, R4
0x78L,ADD     SP, SP, #0x204
0x7cL,LDMFD   SP!, {R4-R11,PC}
0x80L,CMP     R11, #0x14
0x84L,BEQ     loc_98
0x88L,SUB     R3, R11, #1
0x8cL,CMP     R11, #0xD
0x90L,CMPNE   R3, #1
0x94L,BHI     loc_138
0x98L,MOV     R0, R7
0x9cL,BL      save_cwd
0xa0L,CMP     R0, #0
0xa4L,BNE     loc_178
0xa8L,MOV     R0, R6          ; fd
0xacL,BL      fchdir
0xb0L,CMP     R0, #0
0xb4L,BNE     loc_14C
0xb8L,MOV     R0, R5
0xbcL,MOV     R1, R8
0xc0L,BL      rpl_mkdir
0xc4L,SUBS    R4, R0, #0
0xc8L,BLT     loc_FC
0xccL,MOV     R0, R7
0xd0L,BL      restore_cwd
0xd4L,CMP     R0, #0
0xd8L,BNE     loc_16C
0xdcL,MOV     R0, R7
0xe0L,BL      free_cwd
0xe4L,B       loc_74
0xe8L,MOV     R0, R5
0xecL,MOV     R1, R8
0xf0L,BL      rpl_mkdir
0xf4L,ADD     SP, SP, #0x204
0xf8L,LDMFD   SP!, {R4-R11,PC}
0xfcL,BL      __errno_location
0x100L,MOV     R6, R0
0x104L,MOV     R0, R7
0x108L,LDR     R5, [R6]
0x10cL,BL      restore_cwd
0x110L,CMP     R0, #0
0x114L,BNE     loc_16C
0x118L,MOV     R0, R7
0x11cL,BL      free_cwd
0x120L,CMP     R5, #0
0x124L,STRNE   R5, [R6]
0x128L,MOVNE   R0, R4
0x12cL,BEQ     loc_74
0x130L,ADD     SP, SP, #0x204
0x134L,LDMFD   SP!, {R4-R11,PC}
0x138L,CMP     R11, #0x26 ; '&'
0x13cL,CMPNE   R11, #0x5F ; '_'
0x140L,STRNE   R11, [R10]
0x144L,BNE     loc_74
0x148L,B       loc_98
0x14cL,BL      __errno_location
0x150L,LDR     R5, [R0]
0x154L,MOV     R4, R0
0x158L,MOV     R0, R7
0x15cL,BL      free_cwd
0x160L,STR     R5, [R4]
0x164L,MOV     R0, #0xFFFFFFFF
0x168L,B       loc_78
0x16cL,BL      __errno_location
0x170L,LDR     R0, [R0]
0x174L,BL      openat_restore_fail
0x178L,BL      __errno_location
0x17cL,LDR     R0, [R0]
0x180L,BL      openat_save_fail
0x0L,STMFD   SP!, {R3,LR}
0x4L,BL      rpl_mkstemp
0x8L,LDMFD   SP!, {R3,LR}
0xcL,B       fd_safer
0x0L,MOV     R1, #1
0x4L,B       gen_tempname
0x0L,STMFD   SP!, {R4-R10,LR}
0x4L,MOV     R9, R1
0x8L,MOV     R7, R0
0xcL,MOV     R1, R2
0x10L,MOV     R0, R9
0x14L,MOV     R8, R2
0x18L,BLX     R7
0x1cL,CMP     R0, #0
0x20L,LDMNEFD SP!, {R4-R10,PC}
0x24L,LDR     R6, [R9]
0x28L,CMP     R6, #0
0x2cL,MOVNE   R2, R0
0x30L,MOVNE   R5, R2
0x34L,BNE     loc_64
0x38L,LDMFD   SP!, {R4-R10,PC}
0x3cL,CMP     R3, R6
0x40L,BEQ     loc_8C
0x44L,STR     R4, [R9]
0x48L,MOV     R0, R9
0x4cL,MOV     R1, R8
0x50L,BLX     R7
0x54L,SUBS    R2, R0, #0
0x58L,MOVEQ   R6, R4
0x5cL,MOVEQ   R4, R5
0x60L,MOV     R5, R4
0x64L,RSB     R4, R5, R6
0x68L,CMP     R6, #0
0x6cL,ADD     R3, R5, #1
0x70L,ADD     R4, R5, R4,ASR#1
0x74L,BGE     loc_3C
0x78L,SUB     R3, R5, #1
0x7cL,CMP     R3, R6
0x80L,RSB     R4, R6, R5
0x84L,ADDNE   R4, R6, R4,ASR#1
0x88L,BNE     loc_44
0x8cL,MOVS    R3, R5
0x90L,MOVNE   R3, #1
0x94L,CMP     R2, #0
0x98L,MOVNE   R3, #0
0x9cL,CMP     R3, #0
0xa0L,MOV     R0, R2
0xa4L,LDMEQFD SP!, {R4-R10,PC}
0xa8L,STR     R5, [R9]
0xacL,MOV     R0, R9
0xb0L,MOV     R1, R8
0xb4L,MOV     R3, R7
0xb8L,LDMFD   SP!, {R4-R10,LR}
0xbcL,BX      R3
0xc0L,STMFD   SP!, {R4-R10,LR}
0xc4L,LDR     R4, [SP,#0x20+arg_8]
0xc8L,LDR     R5, [SP,#0x20+arg_4]
0xccL,CMP     R4, #0
0xd0L,BEQ     loc_1D0
0xd4L,LDR     R10, [R4,#0x14]
0xd8L,TST     R0, #3
0xdcL,MOV     R6, R0,ASR#2
0xe0L,MOV     LR, R10,ASR#2
0xe4L,MOVEQ   R7, #1
0xe8L,MOVNE   R7, #0
0xecL,LDR     R8, =0x51EB851F
0xf0L,TST     R10, #3
0xf4L,ADD     R6, R6, #0x1D8
0xf8L,ADD     LR, LR, #0x1D8
0xfcL,ADD     R6, R6, #3
0x100L,MOVEQ   R9, #1
0x104L,MOVNE   R9, #0
0x108L,ADD     LR, LR, #3
0x10cL,RSB     R12, R7, R6
0x110L,RSB     LR, R9, LR
0x114L,SMULL   R6, R9, R8, LR
0x118L,SMULL   R6, R8, R12, R8
0x11cL,MOV     R7, R12,ASR#31
0x120L,MOV     R6, LR,ASR#31
0x124L,RSB     R9, R6, R9,ASR#3
0x128L,RSB     R8, R7, R8,ASR#3
0x12cL,ADD     R7, R8, R8,LSL#2
0x130L,ADD     R6, R9, R9,LSL#2
0x134L,RSB     R0, R10, R0
0x138L,ADD     R6, R6, R6,LSL#2
0x13cL,ADD     R7, R7, R7,LSL#2
0x140L,RSB     R7, R7, R12
0x144L,RSB     R6, R6, LR
0x148L,ADD     R10, R0, R0,LSL#3
0x14cL,SUB     R8, R8, R7,LSR#31
0x150L,SUB     R6, R9, R6,LSR#31
0x154L,ADD     R0, R0, R10,LSL#3
0x158L,LDR     R7, [R4,#0x1C]
0x15cL,RSB     R12, LR, R12
0x160L,ADD     R0, R0, R0,LSL#2
0x164L,RSB     LR, R8, R6
0x168L,MOV     R6, R6,ASR#2
0x16cL,ADD     LR, R12, LR
0x170L,ADD     R1, R1, R0
0x174L,RSB     R12, R6, R8,ASR#2
0x178L,ADD     R12, LR, R12
0x17cL,RSB     R1, R7, R1
0x180L,LDR     R0, [R4,#8]
0x184L,ADD     R1, R12, R1
0x188L,ADD     R1, R1, R1,LSL#1
0x18cL,ADD     R1, R2, R1,LSL#3
0x190L,RSB     R1, R0, R1
0x194L,LDR     R2, [R4,#4]
0x198L,RSB     R1, R1, R1,LSL#4
0x19cL,ADD     R3, R3, R1,LSL#2
0x1a0L,LDR     R1, [SP,#0x20+arg_0]
0x1a4L,RSB     R3, R2, R3
0x1a8L,LDR     R2, [R4]
0x1acL,RSB     R3, R3, R3,LSL#4
0x1b0L,ADD     R3, R1, R3,LSL#2
0x1b4L,RSB     R3, R2, R3
0x1b8L,ADD     R0, R5, R3
0x1bcL,CMP     R0, R5
0x1c0L,MOVLT   R2, #0
0x1c4L,MOVGE   R2, #1
0x1c8L,CMP     R2, R3,LSR#31
0x1ccL,LDMNEFD SP!, {R4-R10,PC}
0x1d0L,CMP     R5, #0
0x1d4L,BLT     loc_1F0
0x1d8L,CMN     R5, #0x80000003
0x1dcL,BLE     loc_1E8
0x1e0L,SUB     R0, R5, #1
0x1e4L,LDMFD   SP!, {R4-R10,PC}
0x1e8L,MOV     R0, #0x7FFFFFFF
0x1ecL,LDMFD   SP!, {R4-R10,PC}
0x1f0L,CMP     R5, #0x80000002
0x1f4L,BGE     loc_200
0x1f8L,ADD     R0, R5, #1
0x1fcL,LDMFD   SP!, {R4-R10,PC}
0x200L,MOV     R0, #0x80000000
0x204L,LDMFD   SP!, {R4-R10,PC}
0x20cL,STMFD   SP!, {R4-R11,LR}
0x210L,LDR     R3, =0x2AAAAAAB
0x214L,LDR     LR, [R0,#0x10]
0x218L,SUB     SP, SP, #0xA4
0x21cL,SMULL   R12, R3, LR, R3
0x220L,MOV     R4, LR,ASR#31
0x224L,RSB     R3, R4, R3,ASR#1
0x228L,ADD     R4, R3, R3,LSL#1
0x22cL,MOV     R7, R3
0x230L,SUB     R3, LR, R4,LSL#2
0x234L,LDR     R4, [R0]
0x238L,LDR     R12, [R0,#0x14]
0x23cL,STR     R4, [SP,#0xC8+var_A4]
0x240L,LDR     R4, [R0,#4]
0x244L,MOV     R5, R3,LSR#31
0x248L,RSB     R7, R5, R7
0x24cL,STR     R4, [SP,#0xC8+var_B4]
0x250L,LDR     R4, [R0,#0x20]
0x254L,ADD     R7, R12, R7
0x258L,ANDS    LR, R7, #3
0x25cL,LDR     R10, [R0,#8]
0x260L,LDR     R8, [R0,#0xC]
0x264L,STR     R4, [SP,#0xC8+var_A0]
0x268L,MOVNE   R6, #0
0x26cL,BNE     loc_2A0
0x270L,LDR     R11, =0x51EB851F
0x274L,MOV     R4, R7,ASR#31
0x278L,SMULL   R6, R11, R7, R11
0x27cL,MOV     R9, #0x64 ; 'd'
0x280L,RSB     R4, R4, R11,ASR#5
0x284L,MUL     R9, R4, R9
0x288L,CMP     R7, R9
0x28cL,ANDEQ   R4, R4, #3
0x290L,SUBEQ   R6, R4, #1
0x294L,CLZEQ   R6, R6
0x298L,MOVNE   R6, #1
0x29cL,MOVEQ   R6, R6,LSR#5
0x2a0L,MOV     R4, R6,LSL#1
0x2a4L,MOV     R9, R5,LSL#1
0x2a8L,ADD     R4, R4, R6
0x2acL,ADD     R5, R9, R5
0x2b0L,ADD     R5, R3, R5,LSL#2
0x2b4L,ADD     R4, R6, R4,LSL#2
0x2b8L,LDR     R11, =__mon_yday
0x2bcL,ADD     R4, R4, R5
0x2c0L,MOV     R4, R4,LSL#1
0x2c4L,LDRH    R3, [R11,R4]
0x2c8L,LDR     R4, [SP,#0xC8+var_A4]
0x2ccL,SUB     R3, R3, #1
0x2d0L,ADD     R3, R8, R3
0x2d4L,STR     R3, [SP,#0xC8+var_A8]
0x2d8L,LDR     R3, [R2]
0x2dcL,CMP     R4, #0
0x2e0L,STR     R3, [SP,#0xC8+var_AC]
0x2e4L,BLT     loc_588
0x2e8L,CMP     R4, #0x3B ; ';'
0x2ecL,MOVLT   R3, R4
0x2f0L,MOVGE   R3, #0x3B ; ';'
0x2f4L,STR     R3, [SP,#0xC8+var_B8]
0x2f8L,MOV     R4, R7,ASR#2
0x2fcL,ADD     R4, R4, #0x1D8
0x300L,LDR     R3, =0x51EB851F
0x304L,ADD     R4, R4, #3
0x308L,CMP     LR, #0
0x30cL,SUBEQ   R4, R4, #1
0x310L,SMULL   LR, R3, R4, R3
0x314L,MOV     R5, R4,ASR#31
0x318L,RSB     R5, R5, R3,ASR#3
0x31cL,ADD     LR, R5, R5,LSL#2
0x320L,ADD     R3, LR, LR,LSL#2
0x324L,RSB     R3, R3, R4
0x328L,SUB     LR, R7, #0x46
0x32cL,SUB     R3, R5, R3,LSR#31
0x330L,ADD     R5, LR, LR,LSL#3
0x334L,ADD     LR, LR, R5,LSL#3
0x338L,SUB     R4, R4, #0x1EC
0x33cL,RSB     R5, R3, #0x13
0x340L,MOV     R3, R3,ASR#2
0x344L,ADD     R4, R4, R5
0x348L,SUB     R3, R3, #4
0x34cL,ADD     R3, R4, R3
0x350L,LDR     R4, [SP,#0xC8+var_A8]
0x354L,ADD     LR, LR, LR,LSL#2
0x358L,ADD     LR, R4, LR
0x35cL,ADD     R3, R3, LR
0x360L,ADD     R3, R3, R3,LSL#1
0x364L,LDR     LR, [SP,#0xC8+var_B4]
0x368L,ADD     R3, R10, R3,LSL#3
0x36cL,RSB     R3, R3, R3,LSL#4
0x370L,ADD     R6, LR, R3,LSL#2
0x374L,LDR     R3, [SP,#0xC8+var_B8]
0x378L,MOV     R12, R12,ASR#1
0x37cL,RSB     R6, R6, R6,LSL#4
0x380L,ADD     R6, R3, R6,LSL#2
0x384L,SUB     R12, R12, #0x23
0x388L,LDR     R3, [SP,#0xC8+var_AC]
0x38cL,ADD     R8, R12, R8,ASR#10
0x390L,ADD     R8, R8, R10,ASR#14
0x394L,ADD     R8, R8, LR,ASR#20
0x398L,ADD     R6, R3, R6
0x39cL,RSB     R3, R8, R6,ASR#26
0x3a0L,CMP     R3, #0
0x3a4L,RSBLT   R3, R3, #0
0x3a8L,CMP     R3, #0x15
0x3acL,BLE     loc_3DC
0x3b0L,MVN     R3, R6
0x3b4L,RSB     R8, R8, R3,ASR#26
0x3b8L,CMP     R8, #0
0x3bcL,RSBLT   R8, R8, #0
0x3c0L,CMP     R8, #0x15
0x3c4L,BGT     loc_578
0x3c8L,LDR     R12, [SP,#0xC8+var_AC]
0x3ccL,RSB     R6, R6, R3
0x3d0L,ADD     R12, R12, R6
0x3d4L,MOV     R6, R3
0x3d8L,STR     R12, [SP,#0xC8+var_AC]
0x3dcL,ADD     R11, SP, #0xC8+var_28
0x3e0L,MOV     R3, #0
0x3e4L,STR     R2, [SP,#0xC8+var_98]
0x3e8L,MOV     R9, R1
0x3ecL,STR     R0, [SP,#0xC8+var_9C]
0x3f0L,STR     R6, [SP,#0xC8+var_88]
0x3f4L,STR     R6, [R11,#-0x64]!
0x3f8L,MOV     R8, #6
0x3fcL,STR     R3, [SP,#0xC8+var_B0]
0x400L,STR     R6, [SP,#0xC8+var_94]
0x404L,LDR     R5, [SP,#0xC8+var_A8]
0x408L,B       loc_430
0x40cL,SUBS    R8, R8, #1
0x410L,BEQ     loc_578
0x414L,LDR     R6, [SP,#0xC8+var_60]
0x418L,STR     R0, [SP,#0xC8+var_8C]
0x41cL,MOVS    R3, R6
0x420L,MOVNE   R3, #1
0x424L,LDR     R6, [SP,#0xC8+var_88]
0x428L,STR     R3, [SP,#0xC8+var_B0]
0x42cL,STR     R4, [SP,#0xC8+var_88]
0x430L,MOV     R1, R11
0x434L,ADD     R2, SP, #0xC8+var_80
0x438L,MOV     R0, R9
0x43cL,BL      ranged_convert
0x440L,LDR     R4, [SP,#0xC8+var_8C]
0x444L,LDR     R3, [SP,#0xC8+var_B8]
0x448L,MOV     R1, R5
0x44cL,STMEA   SP, {R3,R4}
0x450L,LDR     R3, [SP,#0xC8+var_B4]
0x454L,MOV     R2, R10
0x458L,STR     R0, [SP,#0xC8+var_C0]
0x45cL,MOV     R0, R7
0x460L,BL      guess_time_tm.isra.0
0x464L,CMP     R4, R0
0x468L,BEQ     loc_5A4
0x46cL,CMP     R6, R4
0x470L,BNE     loc_40C
0x474L,LDR     R3, [SP,#0xC8+var_88]
0x478L,CMP     R6, R3
0x47cL,BEQ     loc_40C
0x480L,LDR     R3, [SP,#0xC8+var_60]
0x484L,CMP     R3, #0
0x488L,BLT     loc_4B0
0x48cL,LDR     R2, [SP,#0xC8+var_A0]
0x490L,MOVS    R3, R3
0x494L,MOVNE   R3, #1
0x498L,CMP     R2, #0
0x49cL,MOVNE   R2, #1
0x4a0L,MOVEQ   R2, #0
0x4a4L,BLT     loc_594
0x4a8L,CMP     R2, R3
0x4acL,BEQ     loc_40C
0x4b0L,MOV     R5, R6
0x4b4L,LDR     R6, [SP,#0xC8+var_94]
0x4b8L,MOV     R4, R5
0x4bcL,LDR     R3, [SP,#0xC8+var_AC]
0x4c0L,LDR     R2, [SP,#0xC8+var_80]
0x4c4L,ADD     R3, R3, R4
0x4c8L,RSB     R6, R6, R3
0x4ccL,LDR     R3, [SP,#0xC8+var_A4]
0x4d0L,LDR     R1, [SP,#0xC8+var_98]
0x4d4L,CMP     R3, R2
0x4d8L,STR     R6, [R1]
0x4dcL,BEQ     loc_54C
0x4e0L,LDR     R1, [SP,#0xC8+var_B8]
0x4e4L,ADD     R0, SP, #0xC8+var_28
0x4e8L,CMP     R1, #0
0x4ecL,CMPEQ   R2, #0x3C ; '<'
0x4f0L,MOVEQ   R2, #1
0x4f4L,MOVNE   R2, #0
0x4f8L,RSB     R2, R1, R2
0x4fcL,ADD     R1, R3, R4
0x500L,ADD     R12, R1, R2
0x504L,MOV     R3, R3,LSR#31
0x508L,MOV     R2, R2,LSR#31
0x50cL,CMP     R1, R4
0x510L,MOVGE   R4, R3
0x514L,EORLT   R4, R3, #1
0x518L,STR     R12, [R0,#-0x60]!
0x51cL,CMP     R1, R12
0x520L,MOVLE   R3, R2
0x524L,EORGT   R3, R2, #1
0x528L,ADD     R1, SP, #0xC8+var_80
0x52cL,ORR     R4, R3, R4
0x530L,BLX     R9
0x534L,CMP     R0, #0
0x538L,MOVNE   R0, R4
0x53cL,ORREQ   R0, R4, #1
0x540L,CMP     R0, #0
0x544L,BNE     loc_578
0x548L,LDR     R4, [SP,#0xC8+var_88]
0x54cL,ADD     R12, SP, #0xC8+var_80
0x550L,LDMIA   R12!, {R0-R3}
0x554L,LDR     LR, [SP,#0xC8+var_9C]
0x558L,STMIA   LR!, {R0-R3}
0x55cL,LDMIA   R12!, {R0-R3}
0x560L,STMIA   LR!, {R0-R3}
0x564L,LDMIA   R12, {R0-R2}
0x568L,STMIA   LR, {R0-R2}
0x56cL,MOV     R0, R4
0x570L,ADD     SP, SP, #0xA4
0x574L,LDMFD   SP!, {R4-R11,PC}
0x578L,MOV     R4, #0xFFFFFFFF
0x57cL,MOV     R0, R4
0x580L,ADD     SP, SP, #0xA4
0x584L,LDMFD   SP!, {R4-R11,PC}
0x588L,MOV     R3, #0
0x58cL,STR     R3, [SP,#0xC8+var_B8]
0x590L,B       loc_2F8
0x594L,LDR     R2, [SP,#0xC8+var_B0]
0x598L,CMP     R2, R3
0x59cL,BGT     loc_40C
0x5a0L,B       loc_4B0
0x5a4L,LDR     R2, [SP,#0xC8+var_60]
0x5a8L,LDR     R1, [SP,#0xC8+var_A0]
0x5acL,LDR     R6, [SP,#0xC8+var_94]
0x5b0L,SUBS    R3, R1, R2
0x5b4L,MOVNE   R3, #1
0x5b8L,CMP     R1, #0
0x5bcL,MOVLT   R3, #0
0x5c0L,CMP     R2, #0
0x5c4L,MOVLT   R3, #0
0x5c8L,ANDGE   R3, R3, #1
0x5ccL,CMP     R3, #0
0x5d0L,BEQ     loc_4BC
0x5d4L,STR     R11, [SP,#0xC8+var_B0]
0x5d8L,LDR     R5, =0x92C70
0x5dcL,MOV     R11, R7
0x5e0L,LDR     R8, =0x100DC400
0x5e4L,LDR     R7, [SP,#0xC8+var_A0]
0x5e8L,B       loc_630
0x5ecL,LDR     R4, [SP,#0xC8+var_8C]
0x5f0L,ADD     R3, R5, R4
0x5f4L,CMP     R3, R4
0x5f8L,MOV     R0, R9
0x5fcL,ADD     R1, SP, #0xC8+var_84
0x600L,ADD     R2, SP, #0xC8+var_54
0x604L,STR     R3, [SP,#0xC8+var_84]
0x608L,BLT     loc_620
0x60cL,BL      ranged_convert
0x610L,LDR     R3, [SP,#0xC8+var_34]
0x614L,CMP     R3, R7
0x618L,BEQ     loc_65C
0x61cL,LDR     R4, [SP,#0xC8+var_8C]
0x620L,ADD     R5, R5, #0x92000
0x624L,ADD     R5, R5, #0xC70
0x628L,CMP     R5, R8
0x62cL,BEQ     loc_4BC
0x630L,RSB     R3, R5, R4
0x634L,CMP     R3, R4
0x638L,ADD     R1, SP, #0xC8+var_84
0x63cL,ADD     R2, SP, #0xC8+var_54
0x640L,MOV     R0, R9
0x644L,STR     R3, [SP,#0xC8+var_84]
0x648L,BGE     loc_5F0
0x64cL,BL      ranged_convert
0x650L,LDR     R3, [SP,#0xC8+var_34]
0x654L,CMP     R3, R7
0x658L,BNE     loc_5EC
0x65cL,LDR     R3, [SP,#0xC8+var_B8]
0x660L,LDR     R12, [SP,#0xC8+var_84]
0x664L,MOV     R7, R11
0x668L,STR     R3, [SP,#0xC8+var_C8]
0x66cL,ADD     R3, SP, #0xC8+var_54
0x670L,LDR     R1, [SP,#0xC8+var_A8]
0x674L,STR     R3, [SP,#0xC8+var_C0]
0x678L,MOV     R2, R10
0x67cL,LDR     R3, [SP,#0xC8+var_B4]
0x680L,STR     R12, [SP,#0xC8+var_C4]
0x684L,MOV     R0, R7
0x688L,BL      guess_time_tm.isra.0
0x68cL,LDR     R11, [SP,#0xC8+var_B0]
0x690L,ADD     R2, SP, #0xC8+var_80
0x694L,MOV     R1, R11
0x698L,STR     R0, [SP,#0xC8+var_8C]
0x69cL,MOV     R0, R9
0x6a0L,BL      ranged_convert
0x6a4L,LDR     R4, [SP,#0xC8+var_8C]
0x6a8L,B       loc_4BC
0x6c0L,LDR     R1, =localtime_r
0x6c4L,LDR     R2, =localtime_offset
0x6c8L,B       mktime_internal
0x304L,STMFD   SP!, {R4,R5,LR}
0x308L,SUB     SP, SP, #0x6C
0x30cL,MOV     R1, R0
0x310L,MOV     R2, SP
0x314L,MOV     R0, #3
0x318L,BL      __xstat64
0x31cL,SUBS    R4, R0, #0
0x320L,MOVNE   R0, #0
0x324L,BNE     loc_358
0x328L,MOV     R0, #0x20 ; ' ' ; size_t
0x32cL,LDR     R5, [SP,#0x78+var_68]
0x330L,BL      xmalloc
0x334L,LDR     R3, =0xFFF
0x338L,MOV     R1, #0x3D ; '='
0x33cL,MOV     R2, #1
0x340L,STR     R5, [R0,#8]
0x344L,STRB    R4, [R0,#0x11]
0x348L,STRB    R1, [R0]
0x34cL,STRB    R2, [R0,#1]
0x350L,STR     R3, [R0,#4]
0x354L,STR     R3, [R0,#0xC]
0x358L,ADD     SP, SP, #0x6C
0x35cL,LDMFD   SP!, {R4,R5,PC}
0x364L,STMFD   SP!, {R4-R8,LR}
0x368L,LDRB    R5, [R3,#1]
0x36cL,MOV     R0, R0,LSL#20
0x370L,CMP     R5, #0
0x374L,MOV     R0, R0,LSR#20
0x378L,LDR     R7, [SP,#0x18+arg_0]
0x37cL,BEQ     loc_48C
0x380L,ADD     R3, R3, #0x10
0x384L,MVN     R2, R2
0x388L,MOV     R6, #0
0x38cL,B       loc_410
0x390L,CMP     R5, #3
0x394L,BNE     loc_3CC
0x398L,AND     R12, R12, R0
0x39cL,TST     R12, #0x124
0x3a0L,MOVNE   R5, #0x124
0x3a4L,MOVEQ   R5, #0
0x3a8L,TST     R12, #0x92
0x3acL,MOVNE   R8, #0x92 ; '’'
0x3b0L,MOVEQ   R8, #0
0x3b4L,TST     R12, #0x49
0x3b8L,ORR     R8, R8, R5
0x3bcL,MOVNE   R5, #0x49 ; 'I'
0x3c0L,MOVEQ   R5, #0
0x3c4L,ORR     R5, R8, R5
0x3c8L,ORR     R12, R5, R12
0x3ccL,LDRB    R5, [R3,#-0x10]
0x3d0L,CMP     R4, #0
0x3d4L,MOVNE   R8, R4
0x3d8L,MOVEQ   R8, R2
0x3dcL,BIC     R12, R12, LR
0x3e0L,CMP     R5, #0x2D ; '-'
0x3e4L,AND     R12, R12, R8
0x3e8L,BEQ     loc_480
0x3ecL,CMP     R5, #0x3D ; '='
0x3f0L,BEQ     loc_444
0x3f4L,CMP     R5, #0x2B ; '+'
0x3f8L,ORREQ   R6, R6, R12
0x3fcL,ORREQ   R0, R0, R12
0x400L,ADD     R3, R3, #0x10
0x404L,LDRB    R5, [R3,#-0xF]
0x408L,CMP     R5, #0
0x40cL,BEQ     loc_474
0x410L,LDR     LR, [R3,#-4]
0x414L,CMP     R1, #0
0x418L,MOVNE   R12, #0xC00
0x41cL,MOVEQ   R12, #0
0x420L,CMP     R5, #2
0x424L,BIC     LR, R12, LR
0x428L,LDR     R4, [R3,#-0xC]
0x42cL,LDR     R12, [R3,#-8]
0x430L,BNE     loc_390
0x434L,AND     R5, R0, #0x49
0x438L,ORRS    R5, R5, R1
0x43cL,ORRNE   R12, R12, #0x49
0x440L,B       loc_3CC
0x444L,CMP     R4, #0
0x448L,ADD     R3, R3, #0x10
0x44cL,MVNNE   R4, R4
0x450L,LDRB    R5, [R3,#-0xF]
0x454L,ORR     R4, R4, LR
0x458L,MVN     LR, R4
0x45cL,AND     R0, R0, R4
0x460L,MOV     LR, LR,LSL#20
0x464L,CMP     R5, #0
0x468L,ORR     R6, R6, LR,LSR#20
0x46cL,ORR     R0, R0, R12
0x470L,BNE     loc_410
0x474L,CMP     R7, #0
0x478L,STRNE   R6, [R7]
0x47cL,LDMFD   SP!, {R4-R8,PC}
0x480L,ORR     R6, R6, R12
0x484L,BIC     R0, R0, R12
0x488L,B       loc_400
0x48cL,MOV     R6, R5
0x490L,B       loc_474
0x0L,STMFD   SP!, {R4-R8,LR}
0x4L,LDR     R0, =aEtcMtab   ; "/etc/mtab"
0x8L,SUB     SP, SP, #8
0xcL,LDR     R1, =aR         ; "r"
0x10L,BL      setmntent
0x14L,SUBS    R6, R0, #0
0x18L,BEQ     loc_220
0x1cL,MOV     R0, R6          ; stream
0x20L,BL      getmntent
0x24L,ADD     R5, SP, #0x20+var_1C
0x28L,SUBS    R7, R0, #0
0x2cL,BEQ     loc_138
0x30L,MOV     R0, #0x20 ; ' ' ; size_t
0x34L,BL      xmalloc
0x38L,MOV     R4, R0
0x3cL,LDR     R0, [R7]        ; char *
0x40L,BL      xstrdup
0x44L,STR     R0, [R4]
0x48L,LDR     R0, [R7,#4]     ; char *
0x4cL,BL      xstrdup
0x50L,STR     R0, [R4,#4]
0x54L,LDR     R0, [R7,#8]     ; char *
0x58L,BL      xstrdup
0x5cL,LDRB    R3, [R4,#0x18]
0x60L,LDR     R1, =aAutofs    ; "autofs"
0x64L,ORR     R3, R3, #4
0x68L,STRB    R3, [R4,#0x18]
0x6cL,STR     R0, [R4,#8]
0x70L,MOV     R7, R0
0x74L,BL      strcmp
0x78L,CMP     R0, #0
0x7cL,BEQ     loc_D0
0x80L,MOV     R0, R7          ; s1
0x84L,LDR     R1, =aNone      ; "none"
0x88L,BL      strcmp
0x8cL,CMP     R0, #0
0x90L,BEQ     loc_D0
0x94L,MOV     R0, R7          ; s1
0x98L,LDR     R1, =aProc      ; "proc"
0x9cL,BL      strcmp
0xa0L,CMP     R0, #0
0xa4L,BEQ     loc_D0
0xa8L,MOV     R0, R7          ; s1
0xacL,LDR     R1, =aSubfs     ; "subfs"
0xb0L,BL      strcmp
0xb4L,CMP     R0, #0
0xb8L,BEQ     loc_D0
0xbcL,MOV     R0, R7          ; s1
0xc0L,LDR     R1, =aKernfs    ; "kernfs"
0xc4L,BL      strcmp
0xc8L,CMP     R0, #0
0xccL,BNE     loc_19C
0xd0L,MOV     R0, #1
0xd4L,LDRB    R3, [R4,#0x18]
0xd8L,LDR     R8, [R4]
0xdcL,BIC     R3, R3, #1
0xe0L,ORR     R3, R0, R3
0xe4L,STRB    R3, [R4,#0x18]
0xe8L,MOV     R0, R8          ; s
0xecL,MOV     R1, #0x3A ; ':' ; c
0xf0L,BL      strchr
0xf4L,CMP     R0, #0
0xf8L,BEQ     loc_158
0xfcL,MOV     R0, #1
0x100L,LDRB    R3, [R4,#0x18]
0x104L,AND     R0, R0, #1
0x108L,BIC     R3, R3, #2
0x10cL,ORR     R3, R3, R0,LSL#1
0x110L,MOV     R1, #0xFFFFFFFF
0x114L,MOV     R0, #0xFFFFFFFF
0x118L,STRD    R0, [R4,#0x10]
0x11cL,STRB    R3, [R4,#0x18]
0x120L,MOV     R0, R6          ; stream
0x124L,STR     R4, [R5]
0x128L,BL      getmntent
0x12cL,ADD     R5, R4, #0x1C
0x130L,SUBS    R7, R0, #0
0x134L,BNE     loc_30
0x138L,MOV     R0, R6          ; stream
0x13cL,BL      endmntent
0x140L,SUBS    R4, R0, #0
0x144L,BEQ     loc_1B4
0x148L,STR     R7, [R5]
0x14cL,LDR     R0, [SP,#0x20+var_1C]
0x150L,ADD     SP, SP, #8
0x154L,LDMFD   SP!, {R4-R8,PC}
0x158L,LDRB    R2, [R8]
0x15cL,CMP     R2, #0x2F ; '/'
0x160L,BNE     loc_100
0x164L,LDRB    R2, [R8,#1]
0x168L,CMP     R2, #0x2F ; '/'
0x16cL,BNE     loc_100
0x170L,MOV     R0, R7          ; s1
